AT1G39590	AT1G39590
AT1G39670	AT1G39670
AT1G39750	AT1G39750
AT1G39830	AT1G39830
AT1G39910	AT1G39910
AT1G39990	AT1G39990
AT1G40069	AT1G40069
AT1G40070	AT1G40070
AT1G40071	AT1G40071
AT1G40072	AT1G40072
AT1G40073	AT1G40073
AT1G40074	AT1G40074
AT1G40075	AT1G40075
AT1G40076	AT1G40076
AT1G40077	AT1G40077
AT1G40078	AT1G40078
AT1G40079	AT1G40079
AT1G40080	AT1G40080
AT1G40081	AT1G40081
AT1G40083	AT1G40083
AT1G40084	AT1G40084
AT1G40085	AT1G40085
AT1G40086	AT1G40086
AT1G40087	AT1G40087
AT1G40089	AT1G40089
AT1G40090	AT1G40090
AT1G40091	AT1G40091
AT1G40093	AT1G40093
AT1G40095	AT1G40095
AT1G40097	AT1G40097
AT1G40099	AT1G40099
AT1G40100	AT1G40100
AT1G40101	AT1G40101
AT1G40103	AT1G40103
AT1G40104	AT1G40104
AT1G40105	AT1G40105
AT1G40106	AT1G40106
AT1G40107	AT1G40107
AT1G40109	AT1G40109
AT1G40112	AT1G40112
AT1G40113	AT1G40113
AT1G40115	AT1G40115
AT1G40117	AT1G40117
AT1G40118	AT1G40118
AT1G40119	AT1G40119
AT1G40121	AT1G40121
AT1G40123	AT1G40123
AT1G40124	AT1G40124
AT1G40125	AT1G40125
AT1G40127	AT1G40127
AT1G40129	AT1G40129
AT1G40130	AT1G40130
AT1G40131	AT1G40131
AT1G40133	AT1G40133
AT1G40135	AT1G40135
AT1G40136	AT1G40136
AT1G40137	AT1G40137
AT1G40139	AT1G40139
AT1G40141	AT1G40141
AT1G40143	AT1G40143
AT1G40150	AT1G40150
AT1G40230	AT1G40230
AT1G40310	AT1G40310
AT1G40390	AT1G40390
AT1G40470	AT1G40470
AT1G40630	AT1G40630
AT1G41115	AT1G41115
AT1G41600	AT1G41600
AT1G41630	AT1G41630
AT1G41650	AT1G41650
AT1G41660	AT1G41660
AT1G41680	AT1G41680
AT1G41690	AT1G41690
AT1G41700	AT1G41700
AT1G41710	AT1G41710
AT1G41720	AT1G41720
AT1G41723	AT1G41723
AT1G41726	AT1G41726
AT1G41730	AT1G41730
AT1G41740	AT1G41740
AT1G41743	AT1G41743
AT1G41746	AT1G41746
AT1G41750	AT1G41750
AT1G41755	AT1G41755
AT1G41760	AT1G41760
AT1G41770	AT1G41770
AT1G41775	AT1G41775
AT1G41790	AT1G41790
AT1G41795	AT1G41795
AT1G41797	AT1G41797
AT1G41798	AT1G41798
AT1G41803	AT1G41803
AT1G41810	AT1G41810
AT1G41820	AT1G41820
AT1G41825	AT1G41825
AT1G41827	AT1G41827
AT1G41830	SKS6
AT1G41835	AT1G41835
AT1G41840	AT1G41840
AT1G41850	AT1G41850
AT1G41855	AT1G41855
AT1G41860	AT1G41860
AT1G41870	AT1G41870
AT1G41880	AT1G41880
AT1G41890	AT1G41890
AT1G41893	AT1G41893
AT1G41896	AT1G41896
AT1G41900	AT1G41900
AT1G41910	AT1G41910
AT1G41920	AT1G41920
AT1G41930	AT1G41930
AT1G42003	AT1G42003
AT1G42040	AT1G42040
AT1G42045	AT1G42045
AT1G42050	AT1G42050
AT1G42060	AT1G42060
AT1G42070	AT1G42070
AT1G42080	AT1G42080
AT1G42090	AT1G42090
AT1G42100	AT1G42100
AT1G42110	AT1G42110
AT1G42120	AT1G42120
AT1G42130	AT1G42130
AT1G42140	AT1G42140
AT1G42150	AT1G42150
AT1G42160	AT1G42160
AT1G42170	AT1G42170
AT1G42180	AT1G42180
AT1G42190	AT1G42190
AT1G42200	AT1G42200
AT1G42210	AT1G42210
AT1G42220	AT1G42220
AT1G42230	AT1G42230
AT1G42240	AT1G42240
AT1G42250	AT1G42250
AT1G42260	AT1G42260
AT1G42270	AT1G42270
AT1G42280	AT1G42280
AT1G42290	AT1G42290
AT1G42300	AT1G42300
AT1G42310	AT1G42310
AT1G42320	AT1G42320
AT1G42350	AT1G42350
AT1G42360	AT1G42360
AT1G42365	AT1G42365
AT1G42367	AT1G42367
AT1G42370	AT1G42370
AT1G42375	AT1G42375
AT1G42377	AT1G42377
AT1G42380	AT1G42380
AT1G42385	AT1G42385
AT1G42390	AT1G42390
AT1G42393	AT1G42393
AT1G42396	AT1G42396
AT1G42400	AT1G42400
AT1G42410	AT1G42410
AT1G42420	AT1G42420
AT1G42430	ESV1
AT1G42440	AT1G42440
AT1G42450	AT1G42450
AT1G42460	AT1G42460
AT1G42470	AT1G42470
AT1G42480	AT1G42480
AT1G42490	AT1G42490
AT1G42500	AT1G42500
AT1G42510	AT1G42510
AT1G42515	AT1G42515
AT1G42520	AT1G42520
AT1G42525	AT1G42525
AT1G42530	AT1G42530
AT1G42540	GLR3.3
AT1G42550	PMI1
AT1G42560	MLO9
AT1G42570	AT1G42570
AT1G42580	AT1G42580
AT1G42590	AT1G42590
AT1G42595	AT1G42595
AT1G42600	AT1G42600
AT1G42602	AT1G42602
AT1G42605	AT1G42605
AT1G42610	AT1G42610
AT1G42615	AT1G42615
AT1G42620	AT1G42620
AT1G42630	AT1G42630
AT1G42635	AT1G42635
AT1G42650	AT1G42650
AT1G42655	AT1G42655
AT1G42680	AT1G42680
AT1G42690	AT1G42690
AT1G42695	AT1G42695
AT1G42697	AT1G42697
AT1G42698	AT1G42698
AT1G42700	AT1G42700
AT1G42703	AT1G42703
AT1G42705	AT1G42705
AT1G42710	AT1G42710
AT1G42718	AT1G42718
AT1G42727	AT1G42727
AT1G42736	AT1G42736
AT1G42740	AT1G42740
AT1G42745	AT1G42745
AT1G42780	AT1G42780
AT1G42816	AT1G42816
AT1G42852	AT1G42852
AT1G42888	AT1G42888
AT1G42924	AT1G42924
AT1G42960	AT1G42960
AT1G42970	GAPB
AT1G42980	AT1G42980
AT1G42990	BZIP60
AT1G43000	AT1G43000
AT1G43005	AT1G43005
AT1G43010	AT1G43010
AT1G43020	AT1G43020
AT1G43030	AT1G43030
AT1G43040	SAUR58
AT1G43050	AT1G43050
AT1G43060	AT1G43060
AT1G43070	AT1G43070
AT1G43080	AT1G43080
AT1G43090	AT1G43090
AT1G43100	AT1G43100
AT1G43110	AT1G43110
AT1G43120	AT1G43120
AT1G43130	LCV2
AT1G43140	AT1G43140
AT1G43145	AT1G43145
AT1G43150	AT1G43150
AT1G43160	RAP2.6
AT1G43170	RPL3A
AT1G43171	AT1G43171
AT1G43180	AT1G43180
AT1G43190	PTB3
AT1G43195	AT1G43195
AT1G43200	AT1G43200
AT1G43205	AT1G43205
AT1G43210	AT1G43210
AT1G43220	AT1G43220
AT1G43230	AT1G43230
AT1G43240	AT1G43240
AT1G43245	AT1G43245
AT1G43250	AT1G43250
AT1G43260	AT1G43260
AT1G43270	AT1G43270
AT1G43280	AT1G43280
AT1G43290	AT1G43290
AT1G43300	AT1G43300
AT1G43310	AT1G43310
AT1G43320	AT1G43320
AT1G43330	AT1G43330
AT1G43387	AT1G43387
AT1G43415	AT1G43415
AT1G43444	AT1G43444
AT1G43502	AT1G43502
AT1G43560	ty2
AT1G43570	AT1G43570
AT1G43575	AT1G43575
AT1G43580	AT1G43580
AT1G43590	AT1G43590
AT1G43600	AT1G43600
AT1G43605	AT1G43605
AT1G43610	AT1G43610
AT1G43620	UGT80B1
AT1G43630	AT1G43630
AT1G43640	TLP5
AT1G43650	UMAMIT22
AT1G43660	AT1G43660
AT1G43665	AT1G43665
AT1G43666	AT1G43666
AT1G43667	AT1G43667
AT1G43670	FINS1
AT1G43675	AT1G43675
AT1G43680	AT1G43680
AT1G43690	AT1G43690
AT1G43700	VIP1
AT1G43710	SDC1
AT1G43715	AT1G43715
AT1G43720	AT1G43720
AT1G43722	AT1G43722
AT1G43723	AT1G43723
AT1G43724	AT1G43724
AT1G43725	AT1G43725
AT1G43730	AT1G43730
AT1G43740	AT1G43740
AT1G43745	AT1G43745
AT1G43750	AT1G43750
AT1G43755	AT1G43755
AT1G43760	AT1G43760
AT1G43763	AT1G43763
AT1G43765	AT1G43765
AT1G43766	AT1G43766
AT1G43770	AT1G43770
AT1G43775	AT1G43775
AT1G43777	AT1G43777
AT1G43780	scpl44
AT1G43781	AT1G43781
AT1G43785	AT1G43785
AT1G43790	TED6
AT1G43800	SAD6
AT1G43810	AT1G43810
AT1G43815	AT1G43815
AT1G43820	AT1G43820
AT1G43825	AT1G43825
AT1G43830	AT1G43830
AT1G43835	AT1G43835
AT1G43840	AT1G43840
AT1G43845	AT1G43845
AT1G43850	SEU
AT1G43860	AT1G43860
AT1G43870	AT1G43870
AT1G43880	AT1G43880
AT1G43883	AT1G43883
AT1G43886	AT1G43886
AT1G43890	RABC1
AT1G43895	AT1G43895
AT1G43897	AT1G43897
AT1G43900	AT1G43900
AT1G43910	AT1G43910
AT1G43920	AT1G43920
AT1G43930	AT1G43930
AT1G43940	AT1G43940
AT1G43950	ARF23
AT1G43960	AT1G43960
AT1G43970	AT1G43970
AT1G43980	AT1G43980
AT1G43990	AT1G43990
AT1G43995	AT1G43995
AT1G43997	AT1G43997
AT1G44000	SGRL
AT1G44010	AT1G44010
AT1G44020	AT1G44020
AT1G44030	AT1G44030
AT1G44040	AT1G44040
AT1G44045	AT1G44045
AT1G44050	AT1G44050
AT1G44060	AT1G44060
AT1G44070	AT1G44070
AT1G44075	AT1G44075
AT1G44080	AT1G44080
AT1G44085	AT1G44085
AT1G44090	GA20OX5
AT1G44100	AAP5
AT1G44110	CYCA1;1
AT1G44120	CSI2
AT1G44125	AT1G44125
AT1G44130	AT1G44130
AT1G44140	AT1G44140
AT1G44150	AT1G44150
AT1G44160	AT1G44160
AT1G44170	ALDH4
AT1G44180	AT1G44180
AT1G44191	AT1G44191
AT1G44224	AT1G44224
AT1G44286	AT1G44286
AT1G44318	hemb2
AT1G44350	ILL6
AT1G44370	AT1G44370
AT1G44382	AT1G44382
AT1G44414	AT1G44414
AT1G44446	CH1
AT1G44478	AT1G44478
AT1G44500	AT1G44500
AT1G44510	AT1G44510
AT1G44542	CYCLASE3
AT1G44570	AT1G44570
AT1G44575	PSBS
AT1G44580	AT1G44580
AT1G44608	AT1G44608
AT1G44641	AT1G44641
AT1G44707	AT1G44707
AT1G44740	AT1G44740
AT1G44750	PUP11
AT1G44760	AT1G44760
AT1G44770	AT1G44770
AT1G44780	AT1G44780
AT1G44790	AT1G44790
AT1G44800	UMAMIT18
AT1G44810	GPL4
AT1G44820	AT1G44820
AT1G44830	ERF014
AT1G44835	AT1G44835
AT1G44840	AT1G44840
AT1G44850	AT1G44850
AT1G44860	AT1G44860
AT1G44870	AT1G44870
AT1G44875	AT1G44875
AT1G44880	AT1G44880
AT1G44890	AT1G44890
AT1G44895	AT1G44895
AT1G44900	MCM2
AT1G44910	PRP40A
AT1G44920	AT1G44920
AT1G44935	SADHU9-1
AT1G44940	AT1G44940
AT1G44941	AT1G44941
AT1G44960	AT1G44960
AT1G44970	PRX9
AT1G44980	PME7
AT1G44990	AT1G44990
AT1G45000	AT1G45000
AT1G45010	AT1G45010
AT1G45015	AT1G45015
AT1G45020	AT1G45020
AT1G45030	AT1G45030
AT1G45035	AT1G45035
AT1G45040	AT1G45040
AT1G45050	UBC15
AT1G45063	AT1G45063
AT1G45070	AT1G45070
AT1G45080	AT1G45080
AT1G45090	AT1G45090
AT1G45100	AT1G45100
AT1G45110	AT1G45110
AT1G45120	AT1G45120
AT1G45130	BGAL5
AT1G45140	AT1G45140
AT1G45145	TRX5
AT1G45150	AT1G45150
AT1G45160	AT1G45160
AT1G45163	AT1G45163
AT1G45165	AT1G45165
AT1G45170	AT1G45170
AT1G45180	AT1G45180
AT1G45190	DD18
AT1G45191	BGLU1
AT1G45201	TLL1
AT1G45207	AT1G45207
AT1G45211	AT1G45211
AT1G45215	AT1G45215
AT1G45221	AT1G45221
AT1G45223	AT1G45223
AT1G45225	AT1G45225
AT1G45227	AT1G45227
AT1G45229	AT1G45229
AT1G45230	AT1G45230
AT1G45231	TGS1
AT1G45233	THO5
AT1G45234	AT1G45234
AT1G45236	AT1G45236
AT1G45238	AT1G45238
AT1G45240	AT1G45240
AT1G45242	AT1G45242
AT1G45243	AT1G45243
AT1G45244	AT1G45244
AT1G45246	AT1G45246
AT1G45248	AT1G45248
AT1G45249	ATAREB1
AT1G45256	AT1G45256
AT1G45332	AT1G45332
AT1G45403	AT1G45403
AT1G45474	Lhca5
AT1G45545	AT1G45545
AT1G45616	RLP6
AT1G45688	CC1
AT1G45760	AT1G45760
AT1G45832	AT1G45832
AT1G45904	AT1G45904
AT1G45976	SBP1
AT1G46048	AT1G46048
AT1G46120	AT1G46120
AT1G46192	AT1G46192
AT1G46264	SCZ
AT1G46336	AT1G46336
AT1G46408	AGL97
AT1G46480	WOX4
AT1G46552	AT1G46552
AT1G46554	AT1G46554
AT1G46624	AT1G46624
AT1G46696	AT1G46696
AT1G46768	RAP2.1
AT1G46840	AT1G46840
AT1G46912	AT1G46912
AT1G46984	AT1G46984
AT1G47056	VFB1
AT1G47128	RD21A
AT1G47130	AT1G47130
AT1G47200	WPP2
AT1G47210	CYCA3;2
AT1G47220	CYCA3;3
AT1G47230	CYCA3;4
AT1G47240	NRAMP2
AT1G47250	PAF2
AT1G47260	AT1G47260
AT1G47265	AT1G47265
AT1G47270	TLP6
AT1G47271	AT1G47271
AT1G47278	AT1G47278
AT1G47280	AT1G47280
AT1G47290	AT1G47290
AT1G47300	AT1G47300
AT1G47310	AT1G47310
AT1G47317	AT1G47317
AT1G47320	AT1G47320
AT1G47330	AT1G47330
AT1G47340	AT1G47340
AT1G47350	AT1G47350
AT1G47360	AT1G47360
AT1G47370	RBA1
AT1G47380	AT1G47380
AT1G47389	AT1G47389
AT1G47390	AT1G47390
AT1G47395	IMA2
AT1G47400	IMA1
AT1G47405	AT1G47405
AT1G47410	AT1G47410
AT1G47420	SDH5
AT1G47430	AT1G47430
AT1G47435	AT1G47435
AT1G47440	AT1G47440
AT1G47450	AT1G47450
AT1G47460	AT1G47460
AT1G47465	AT1G47465
AT1G47470	AT1G47470
AT1G47480	AT1G47480
AT1G47485	CEP1
AT1G47490	RBP47C
AT1G47495	AT1G47495
AT1G47497	AT1G47497
AT1G47500	AT1G47500
AT1G47510	AT5PTASE11
AT1G47520	AT1G47520
AT1G47530	DTX33
AT1G47540	AT1G47540
AT1G47550	SEC3A
AT1G47560	SEC3B
AT1G47565	AT1G47565
AT1G47570	AT1G47570
AT1G47578	AT1G47578
AT1G47580	DYW1
AT1G47590	PUP20
AT1G47595	AT1G47595
AT1G47600	TGG4
AT1G47603	PUP19
AT1G47606	AT1G47606
AT1G47610	AT1G47610
AT1G47620	CYP96A8
AT1G47625	AT1G47625
AT1G47630	CYP96A7
AT1G47640	AT1G47640
AT1G47650	AT1G47650
AT1G47655	AT1G47655
AT1G47657	AT1G47657
AT1G47660	AT1G47660
AT1G47670	AT1G47670
AT1G47680	AT1G47680
AT1G47690	AT1G47690
AT1G47695	AT1G47695
AT1G47700	AT1G47700
AT1G47705	AT1G47705
AT1G47710	SERPIN1
AT1G47720	OSB1
AT1G47730	AT1G47730
AT1G47740	AT1G47740
AT1G47750	PEX11A
AT1G47760	AGL102
AT1G47765	AT1G47765
AT1G47770	AT1G47770
AT1G47780	AT1G47780
AT1G47783	AT1G47783
AT1G47786	AT1G47786
AT1G47790	AT1G47790
AT1G47800	AT1G47800
AT1G47810	AT1G47810
AT1G47813	AT1G47813
AT1G47816	AT1G47816
AT1G47820	AT1G47820
AT1G47830	AP2S
AT1G47840	HXK3
AT1G47845	AT1G47845
AT1G47860	AT1G47860
AT1G47870	E2FC
AT1G47880	AT1G47880
AT1G47885	AT1G47885
AT1G47890	RLP7
AT1G47900	AT1G47900
AT1G47910	AT1G47910
AT1G47915	AT1G47915
AT1G47920	AT1G47920
AT1G47930	AT1G47930
AT1G47940	AT1G47940
AT1G47950	AT1G47950
AT1G47960	CIF1
AT1G47970	AT1G47970
AT1G47980	AT1G47980
AT1G47990	GA2OX4
AT1G48000	MYB112
AT1G48010	AT1G48010
AT1G48020	PMEI1
AT1G48030	mtLPD1
AT1G48040	AT1G48040
AT1G48050	KU80
AT1G48060	AT1G48060
AT1G48070	AT1G48070
AT1G48080	AT1G48080
AT1G48090	AT1G48090
AT1G48095	AT1G48095
AT1G48100	PGX3
AT1G48110	ECT7
AT1G48120	MAIL3
AT1G48130	PER1
AT1G48140	DPMS3
AT1G48145	AT1G48145
AT1G48150	AGL74
AT1G48160	AT1G48160
AT1G48170	AT1G48170
AT1G48175	TAD2
AT1G48180	AT1G48180
AT1G48190	AT1G48190
AT1G48195	AT1G48195
AT1G48200	AT1G48200
AT1G48210	AT1G48210
AT1G48220	AT1G48220
AT1G48230	AT1G48230
AT1G48240	NPSN12
AT1G48250	AT1G48250
AT1G48260	SnRK3.21
AT1G48267	MIR161
AT1G48268	AT1G48268
AT1G48270	GCR1
AT1G48280	AT1G48280
AT1G48285	AT1G48285
AT1G48290	AT1G48290
AT1G48300	DGAT3
AT1G48310	CHR18
AT1G48315	AT1G48315
AT1G48320	DHNAT1
AT1G48325	AT1G48325
AT1G48330	AT1G48330
AT1G48340	AT1G48340
AT1G48350	EMB3105
AT1G48355	AT1G48355
AT1G48360	FAN1
AT1G48370	YSL8
AT1G48380	RHL1
AT1G48390	AT1G48390
AT1G48400	AT1G48400
AT1G48405	AT1G48405
AT1G48410	ICU9
AT1G48420	DCD
AT1G48422	AT1G48422
AT1G48430	AT1G48430
AT1G48440	AT1G48440
AT1G48450	AT1G48450
AT1G48460	AT1G48460
AT1G48470	GLN1;5
AT1G48480	RKL1
AT1G48490	AT1G48490
AT1G48500	TIFY6A
AT1G48510	AT1G48510
AT1G48520	GATB
AT1G48530	AT1G48530
AT1G48540	AT1G48540
AT1G48550	VPS26C
AT1G48560	AT1G48560
AT1G48570	AT1G48570
AT1G48580	AT1G48580
AT1G48590	CAR5
AT1G48600	PMEAMT
AT1G48605	HAL3B
AT1G48610	AT1G48610
AT1G48620	HON5
AT1G48625	AT1G48625
AT1G48630	RACK1B_AT
AT1G48635	PEX3-2
AT1G48640	AT1G48640
AT1G48650	AT1G48650
AT1G48660	AT1G48660
AT1G48670	AT1G48670
AT1G48680	AT1G48680
AT1G48690	AT1G48690
AT1G48698	AT1G48698
AT1G48700	CP5
AT1G48710	AT1G48710
AT1G48720	AT1G48720
AT1G48725	AT1G48725
AT1G48730	AT1G48730
AT1G48740	CP4
AT1G48742	MIR157D
AT1G48745	AT1G48745
AT1G48750	AT1G48750
AT1G48760	PAT4
AT1G48770	AT1G48770
AT1G48780	AT1G48780
AT1G48790	AMSH1
AT1G48800	AT1G48800
AT1G48810	AT1G48810
AT1G48820	AT1G48820
AT1G48830	AT1G48830
AT1G48840	AT1G48840
AT1G48850	EMB1144
AT1G48860	EPSPS
AT1G48870	AT1G48870
AT1G48880	TBL7
AT1G48890	AT1G48890
AT1G48900	AT1G48900
AT1G48910	YUC10
AT1G48912	AT1G48912
AT1G48920	PARL1
AT1G48930	GH9C1
AT1G48940	ENODL6
AT1G48950	AT1G48950
AT1G48953	AT1G48953
AT1G48960	AT1G48960
AT1G48970	AT1G48970
AT1G48980	ALKBH9A
AT1G48990	AT1G48990
AT1G49000	AT1G49000
AT1G49005	CLE11
AT1G49010	MYBS1
AT1G49015	AT1G49015
AT1G49020	AT1G49020
AT1G49030	AT1G49030
AT1G49032	AT1G49032
AT1G49040	SCD1
AT1G49050	APCB1
AT1G49060	AT1G49060
AT1G49070	AT1G49070
AT1G49080	AT1G49080
AT1G49090	AT1G49090
AT1G49100	AT1G49100
AT1G49110	AT1G49110
AT1G49120	CRF9
AT1G49130	BBX17
AT1G49140	AT1G49140
AT1G49150	AT1G49150
AT1G49160	WNK7
AT1G49170	AT1G49170
AT1G49180	AT1G49180
AT1G49190	RR19
AT1G49200	AT1G49200
AT1G49205	AT1G49205
AT1G49210	AT1G49210
AT1G49220	AT1G49220
AT1G49225	AT1G49225
AT1G49230	ATL78
AT1G49240	FIZ1
AT1G49245	AT1G49245
AT1G49250	AT1G49250
AT1G49260	AT1G49260
AT1G49270	PERK7
AT1G49280	AT1G49280
AT1G49290	PEG2
AT1G49300	RABG3E
AT1G49310	AT1G49310
AT1G49320	USPL1
AT1G49330	AT1G49330
AT1G49340	AT1G49340
AT1G49350	AT1G49350
AT1G49360	AT1G49360
AT1G49370	AT1G49370
AT1G49380	AT1G49380
AT1G49390	AT1G49390
AT1G49400	emb1129
AT1G49405	CASPL5C3
AT1G49410	TOM6
AT1G49420	AT1G49420
AT1G49430	LRD2
AT1G49435	LCR16
AT1G49440	AT1G49440
AT1G49450	AT1G49450
AT1G49460	AT1G49460
AT1G49470	AT1G49470
AT1G49475	AT1G49475
AT1G49480	RTV1
AT1G49490	LRX9
AT1G49500	AT1G49500
AT1G49510	emb1273
AT1G49520	AT1G49520
AT1G49530	GGPS6
AT1G49540	ELP2
AT1G49550	AT1G49550
AT1G49560	HHO6
AT1G49570	AT1G49570
AT1G49580	AT1G49580
AT1G49590	ZOP1
AT1G49600	RBP47A
AT1G49610	AT1G49610
AT1G49620	KRP7
AT1G49630	PREP2
AT1G49640	AT1G49640
AT1G49650	AT1G49650
AT1G49660	CXE5
AT1G49670	NQR
AT1G49680	AT1G49680
AT1G49690	AT1G49690
AT1G49700	AT1G49700
AT1G49710	FUT12
AT1G49715	AT1G49715
AT1G49720	ABF1
AT1G49730	AT1G49730
AT1G49740	AT1G49740
AT1G49750	AT1G49750
AT1G49760	PABP8
AT1G49770	ZOU
AT1G49780	PUB26
AT1G49790	AT1G49790
AT1G49800	AT1G49800
AT1G49810	NHD2
AT1G49820	MTK1
AT1G49830	AT1G49830
AT1G49832	AT1G49832
AT1G49840	BDR5
AT1G49850	AT1G49850
AT1G49860	GSTF14
AT1G49870	AT1G49870
AT1G49880	Erv1
AT1G49890	QWRF2
AT1G49900	AT1G49900
AT1G49910	BUB3.2
AT1G49920	AT1G49920
AT1G49930	AT1G49930
AT1G49938	AT1G49938
AT1G49940	AT1G49940
AT1G49950	TRB1
AT1G49952	AT1G49952
AT1G49960	AT1G49960
AT1G49970	SVR2
AT1G49975	AT1G49975
AT1G49980	AT1G49980
AT1G49990	AT1G49990
AT1G50000	AT1G50000
AT1G50010	TUA2
AT1G50020	AT1G50020
AT1G50030	TOR
AT1G50040	AT1G50040
AT1G50050	AT1G50050
AT1G50055	TAS1B
AT1G50060	AT1G50060
AT1G50070	AT1G50070
AT1G50080	AT1G50080
AT1G50090	BCAT7
AT1G50100	AT1G50100
AT1G50110	BCAT6
AT1G50120	LOT
AT1G50130	AT1G50130
AT1G50140	AT1G50140
AT1G50160	AT1G50160
AT1G50170	SIRB
AT1G50180	AT1G50180
AT1G50190	AT1G50190
AT1G50200	ALATS
AT1G50210	AT1G50210
AT1G50220	AT1G50220
AT1G50240	TIO
AT1G50250	FTSH1
AT1G50260	NTMC2TYPE5.1
AT1G50270	AT1G50270
AT1G50280	BPH1
AT1G50290	AT1G50290
AT1G50300	TAF15
AT1G50310	STP9
AT1G50320	THX
AT1G50325	AT1G50325
AT1G50330	AT1G50330
AT1G50340	AT1G50340
AT1G50350	AT1G50350
AT1G50360	VIIIA
AT1G50370	FYPP1
AT1G50380	AT1G50380
AT1G50390	AT1G50390
AT1G50400	AT1G50400
AT1G50410	FRG2
AT1G50420	SCL3
AT1G50430	ST7R
AT1G50440	AT1G50440
AT1G50450	AT1G50450
AT1G50460	HKL1
AT1G50470	AT1G50470
AT1G50480	THFS
AT1G50490	UBC20
AT1G50500	VPS53
AT1G50510	AT1G50510
AT1G50520	CYP705A27
AT1G50530	AT1G50530
AT1G50550	CYP705A26P
AT1G50560	CYP705A25
AT1G50570	AT1G50570
AT1G50575	AT1G50575
AT1G50580	AT1G50580
AT1G50590	AT1G50590
AT1G50600	SCL5
AT1G50610	PRK5
AT1G50620	AT1G50620
AT1G50630	AT1G50630
AT1G50640	ERF3
AT1G50650	KRS
AT1G50659	AT1G50659
AT1G50660	AT1G50660
AT1G50670	OTU2
AT1G50680	AT1G50680
AT1G50690	AT1G50690
AT1G50700	CPK33
AT1G50710	AUG4
AT1G50720	AT1G50720
AT1G50730	AT1G50730
AT1G50732	AT1G50732
AT1G50735	SADHU8-1
AT1G50740	AT1G50740
AT1G50745	AT1G50745
AT1G50750	AT1G50750
AT1G50760	AT1G50760
AT1G50770	AT1G50770
AT1G50780	AT1G50780
AT1G50790	AT1G50790
AT1G50810	AT1G50810
AT1G50820	AT1G50820
AT1G50830	AT1G50830
AT1G50840	PolIA
AT1G50850	AT1G50850
AT1G50860	AT1G50860
AT1G50870	AT1G50870
AT1G50880	AT1G50880
AT1G50890	AT1G50890
AT1G50900	LTD
AT1G50910	AT1G50910
AT1G50920	Nog1-1
AT1G50930	VUP2
AT1G50940	ETFALPHA
AT1G50950	AT1G50950
AT1G50960	GA2OX7
AT1G50970	AT1G50970
AT1G50980	AT1G50980
AT1G50990	BSK11
AT1G51000	AT1G51000
AT1G51010	AT1G51010
AT1G51020	AT1G51020
AT1G51030	AT1G51030
AT1G51035	AT1G51035
AT1G51040	AT1G51040
AT1G51050	AT1G51050
AT1G51055	AT1G51055
AT1G51060	HTA10
AT1G51070	bHLH115
AT1G51080	AT1G51080
AT1G51085	AT1G51085
AT1G51090	AtHMAD1
AT1G51100	CRR41
AT1G51110	AT1G51110
AT1G51120	AT1G51120
AT1G51130	AT1G51130
AT1G51140	FBH3
AT1G51150	DegP6
AT1G51160	AtBET5
AT1G51170	UCN
AT1G51172	AT1G51172
AT1G51175	AT1G51175
AT1G51190	PLT2
AT1G51200	AT1G51200
AT1G51210	AT1G51210
AT1G51220	WIP5
AT1G51230	AT1G51230
AT1G51240	AT1G51240
AT1G51250	AT1G51250
AT1G51260	LPAT3
AT1G51270	AT1G51270
AT1G51290	AT1G51290
AT1G51300	AT1G51300
AT1G51310	AT1G51310
AT1G51320	AT1G51320
AT1G51330	AT1G51330
AT1G51340	MATE
AT1G51350	AT1G51350
AT1G51355	SMR9
AT1G51360	DABB1
AT1G51370	AT1G51370
AT1G51380	AT1G51380
AT1G51390	NFU5
AT1G51400	AT1G51400
AT1G51402	AT1G51402
AT1G51405	AT1G51405
AT1G51410	AT1G51410
AT1G51420	SPP1
AT1G51430	AT1G51430
AT1G51440	DALL2
AT1G51450	TRO
AT1G51460	FOP2
AT1G51470	TGG5
AT1G51480	RSG1
AT1G51490	TGG6
AT1G51500	WBC12
AT1G51510	Y14
AT1G51520	AT1G51520
AT1G51530	AT1G51530
AT1G51538	AT1G51538
AT1G51540	AT1G51540
AT1G51550	AT1G51550
AT1G51560	AT1G51560
AT1G51570	MCTP4
AT1G51580	AT1G51580
AT1G51590	MNS1
AT1G51600	ZML2
AT1G51610	AT1G51610
AT1G51620	AT1G51620
AT1G51630	MSR2
AT1G51640	EXO70G2
AT1G51645	AT1G51645
AT1G51650	AT1G51650
AT1G51660	MKK4
AT1G51670	HTT5
AT1G51680	AT4CL1
AT1G51690	AT1G51690
AT1G51700	DOF1
AT1G51710	UBP6
AT1G51720	AT1G51720
AT1G51730	AT1G51730
AT1G51740	UFE1
AT1G51745	SL1
AT1G51750	AT1G51750
AT1G51760	JR3
AT1G51770	AT1G51770
AT1G51780	ILL5
AT1G51790	AT1G51790
AT1G51800	IOS1
AT1G51802	AT1G51802
AT1G51805	SIF3
AT1G51810	AT1G51810
AT1G51820	SIF4
AT1G51823	AT1G51823
AT1G51830	SIF1
AT1G51840	SIF1
AT1G51850	SIF2
AT1G51860	AT1G51860
AT1G51870	AT1G51870
AT1G51880	RHS6
AT1G51890	AT1G51890
AT1G51900	ISTL12
AT1G51910	AT1G51910
AT1G51913	AT1G51913
AT1G51915	AT1G51915
AT1G51920	AT1G51920
AT1G51930	AT1G51930
